#format table ## [Custom WaveView] saved 15:00:04 Wed Mar 11 2026
TIME ,x_ssad.v(d5) ,x_ssad.v(d4) ,x_ssad.v(d3) ,x_ssad.v(d2) ,x_ssad.v(d1) ,x_ssad.v(d0) 
 1.058E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.249E-06 , 1.249E-06 , 1.348E+00 
 1.063E-02 , 5.424E-08 , 5.424E-08 , 1.348E+00 , 5.424E-08 , 5.424E-08 , 5.429E-08 
 1.068E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.032E-07 , 3.032E-07 , 3.032E-07 
 1.073E-02 , 3.032E-07 , 3.032E-07 , 3.032E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.078E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.032E-07 , 3.032E-07 , 3.032E-07 
 1.083E-02 , 5.424E-08 , 5.424E-08 , 1.348E+00 , 5.424E-08 , 5.424E-08 , 5.418E-08 
 1.088E-02 , 1.348E+00 , 1.348E+00 , 4.384E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.093E-02 , 1.190E-07 , 1.190E-07 , 1.348E+00 , 1.190E-07 , 1.190E-07 , 1.348E+00 
 1.098E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.032E-07 , 3.032E-07 , 3.032E-07 
 1.103E-02 , 5.422E-08 , 5.422E-08 , 1.348E+00 , 5.422E-08 , 5.422E-08 , 5.423E-08 
 1.108E-02 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.031E-07 , 3.031E-07 , 3.031E-07 
 1.113E-02 , 1.194E-07 , 1.194E-07 , 1.348E+00 , 1.194E-07 , 1.194E-07 , 1.348E+00 
 1.118E-02 , 1.348E+00 , 1.348E+00 , 4.383E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.123E-02 , 5.424E-08 , 5.424E-08 , 1.348E+00 , 5.424E-08 , 5.424E-08 , 5.424E-08 
 1.128E-02 , 1.348E+00 , 1.348E+00 , 4.384E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.133E-02 , 1.186E-07 , 1.186E-07 , 1.348E+00 , 1.186E-07 , 1.186E-07 , 1.348E+00 
 1.138E-02 , 1.348E+00 , 1.348E+00 , 1.249E-06 , 1.348E+00 , 1.348E+00 , 1.249E-06 
 1.143E-02 , 1.189E-07 , 1.189E-07 , 1.348E+00 , 1.189E-07 , 1.348E+00 , 1.189E-07 
 1.148E-02 , 1.348E+00 , 1.348E+00 , 1.248E-06 , 1.348E+00 , 1.348E+00 , 1.248E-06 
 1.153E-02 , 1.189E-07 , 1.189E-07 , 1.348E+00 , 1.189E-07 , 1.189E-07 , 1.348E+00 
 1.158E-02 , 1.348E+00 , 1.348E+00 , 1.248E-06 , 1.348E+00 , 1.348E+00 , 1.248E-06 
 1.163E-02 , 1.189E-07 , 1.189E-07 , 1.348E+00 , 1.189E-07 , 1.348E+00 , 1.189E-07 
 1.168E-02 , 1.348E+00 , 1.348E+00 , 1.418E-06 , 1.348E+00 , 1.418E-06 , 1.348E+00 
 1.173E-02 , 1.189E-07 , 1.189E-07 , 1.348E+00 , 1.189E-07 , 1.348E+00 , 1.189E-07 
 1.178E-02 , 1.348E+00 , 1.348E+00 , 1.248E-06 , 1.348E+00 , 1.348E+00 , 1.248E-06 
 1.183E-02 , 1.189E-07 , 1.189E-07 , 1.348E+00 , 1.189E-07 , 1.348E+00 , 1.189E-07 
 1.188E-02 , 1.348E+00 , 1.348E+00 , 1.418E-06 , 1.348E+00 , 1.418E-06 , 1.348E+00 
 1.193E-02 , 3.389E-07 , 3.389E-07 , 1.348E+00 , 3.389E-07 , 1.348E+00 , 1.348E+00 
 1.198E-02 , 1.348E+00 , 1.348E+00 , 1.418E-06 , 1.348E+00 , 1.418E-06 , 1.348E+00 
 1.203E-02 , 3.389E-07 , 3.389E-07 , 1.348E+00 , 3.389E-07 , 1.348E+00 , 1.348E+00 
 1.208E-02 , 1.348E+00 , 1.348E+00 , 1.417E-06 , 1.348E+00 , 1.417E-06 , 1.348E+00 
 1.213E-02 , 1.095E-07 , 1.095E-07 , 1.348E+00 , 1.348E+00 , 1.095E-07 , 1.095E-07 
 1.218E-02 , 1.348E+00 , 1.348E+00 , 3.388E-07 , 1.348E+00 , 3.388E-07 , 3.388E-07 
 1.223E-02 , 3.387E-07 , 3.387E-07 , 1.348E+00 , 3.387E-07 , 1.348E+00 , 1.348E+00 
 1.228E-02 , 1.348E+00 , 1.348E+00 , 3.387E-07 , 1.348E+00 , 3.387E-07 , 3.387E-07 
 1.233E-02 , 1.094E-07 , 1.094E-07 , 1.348E+00 , 1.348E+00 , 1.094E-07 , 1.095E-07 
 1.238E-02 , 1.348E+00 , 1.348E+00 , 1.247E-06 , 1.247E-06 , 1.348E+00 , 1.348E+00 
 1.243E-02 , 3.388E-07 , 3.388E-07 , 1.348E+00 , 1.348E+00 , 3.388E-07 , 1.348E+00 
 1.248E-02 , 1.348E+00 , 1.348E+00 , 1.247E-06 , 1.247E-06 , 1.348E+00 , 1.348E+00 
 1.253E-02 , 1.094E-07 , 1.094E-07 , 1.348E+00 , 1.348E+00 , 1.094E-07 , 1.094E-07 
 1.258E-02 , 1.348E+00 , 1.348E+00 , 1.247E-06 , 1.247E-06 , 1.348E+00 , 1.348E+00 
 1.263E-02 , 3.390E-07 , 3.390E-07 , 1.348E+00 , 1.348E+00 , 3.390E-07 , 1.348E+00 
 1.268E-02 , 1.348E+00 , 1.348E+00 , 1.247E-06 , 1.247E-06 , 1.348E+00 , 1.348E+00 
 1.273E-02 , 3.386E-07 , 3.386E-07 , 1.348E+00 , 1.348E+00 , 3.386E-07 , 1.348E+00 
 1.278E-02 , 1.348E+00 , 1.348E+00 , 1.247E-06 , 1.247E-06 , 1.348E+00 , 1.348E+00 
 1.283E-02 , 3.382E-07 , 3.382E-07 , 1.348E+00 , 1.348E+00 , 3.382E-07 , 1.348E+00 
 1.288E-02 , 1.348E+00 , 1.348E+00 , 3.386E-07 , 3.386E-07 , 1.348E+00 , 3.386E-07 
 1.293E-02 , 3.027E-07 , 3.027E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.027E-07 
 1.298E-02 , 1.348E+00 , 1.348E+00 , 3.386E-07 , 3.386E-07 , 1.348E+00 , 3.385E-07 
 1.303E-02 , 3.027E-07 , 3.027E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.027E-07 
 1.308E-02 , 1.348E+00 , 1.348E+00 , 3.385E-07 , 3.385E-07 , 1.348E+00 , 3.385E-07 
 1.313E-02 , 1.099E-06 , 1.099E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.318E-02 , 1.348E+00 , 1.348E+00 , 3.384E-07 , 3.384E-07 , 3.384E-07 , 1.348E+00 
 1.323E-02 , 3.027E-07 , 3.027E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.027E-07 
 1.328E-02 , 1.348E+00 , 1.348E+00 , 3.383E-07 , 3.383E-07 , 3.383E-07 , 1.348E+00 
 1.333E-02 , 1.098E-06 , 1.098E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.338E-02 , 1.348E+00 , 1.348E+00 , 1.094E-07 , 1.094E-07 , 1.094E-07 , 1.094E-07 
 1.343E-02 , 5.420E-08 , 1.348E+00 , 5.420E-08 , 5.420E-08 , 5.420E-08 , 5.417E-08 
 1.348E-02 , 1.348E+00 , 1.348E+00 , 1.094E-07 , 1.094E-07 , 1.094E-07 , 1.094E-07 
 1.353E-02 , 1.098E-06 , 1.098E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.358E-02 , 1.348E+00 , 1.348E+00 , 1.094E-07 , 1.094E-07 , 1.094E-07 , 1.094E-07 
 1.363E-02 , 5.421E-08 , 1.348E+00 , 5.421E-08 , 5.421E-08 , 5.421E-08 , 5.418E-08 
 1.368E-02 , 1.348E+00 , 4.372E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.373E-02 , 5.418E-08 , 1.348E+00 , 5.418E-08 , 5.418E-08 , 5.418E-08 , 5.417E-08 
 1.378E-02 , 1.348E+00 , 4.370E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.383E-02 , 1.184E-07 , 1.348E+00 , 1.184E-07 , 1.184E-07 , 1.184E-07 , 1.348E+00 
 1.388E-02 , 1.348E+00 , 4.370E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.393E-02 , 1.188E-07 , 1.348E+00 , 1.188E-07 , 1.188E-07 , 1.188E-07 , 1.348E+00 
 1.398E-02 , 1.348E+00 , 4.370E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.403E-02 , 1.187E-07 , 1.348E+00 , 1.187E-07 , 1.187E-07 , 1.187E-07 , 1.348E+00 
 1.408E-02 , 1.348E+00 , 4.369E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.413E-02 , 1.188E-07 , 1.348E+00 , 1.188E-07 , 1.188E-07 , 1.348E+00 , 1.187E-07 
 1.418E-02 , 1.348E+00 , 1.245E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.245E-06 
 1.423E-02 , 1.187E-07 , 1.348E+00 , 1.187E-07 , 1.187E-07 , 1.348E+00 , 1.187E-07 
 1.428E-02 , 1.348E+00 , 1.245E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.245E-06 
 1.433E-02 , 1.188E-07 , 1.348E+00 , 1.188E-07 , 1.188E-07 , 1.348E+00 , 1.187E-07 
 1.438E-02 , 1.348E+00 , 1.414E-06 , 1.348E+00 , 1.348E+00 , 1.414E-06 , 1.348E+00 
 1.443E-02 , 3.382E-07 , 1.348E+00 , 3.382E-07 , 3.382E-07 , 1.348E+00 , 1.348E+00 
 1.448E-02 , 1.348E+00 , 1.413E-06 , 1.348E+00 , 1.348E+00 , 1.413E-06 , 1.348E+00 
 1.453E-02 , 3.381E-07 , 1.348E+00 , 3.381E-07 , 3.381E-07 , 1.348E+00 , 1.348E+00 
 1.458E-02 , 1.348E+00 , 1.413E-06 , 1.348E+00 , 1.348E+00 , 1.413E-06 , 1.348E+00 
 1.463E-02 , 1.187E-07 , 1.348E+00 , 1.187E-07 , 1.348E+00 , 1.187E-07 , 1.187E-07 
 1.468E-02 , 1.348E+00 , 3.381E-07 , 1.348E+00 , 1.348E+00 , 3.381E-07 , 3.381E-07 
 1.473E-02 , 3.380E-07 , 1.348E+00 , 3.380E-07 , 3.380E-07 , 1.348E+00 , 1.348E+00 
 1.478E-02 , 1.348E+00 , 3.380E-07 , 1.348E+00 , 1.348E+00 , 3.380E-07 , 3.380E-07 
 1.483E-02 , 1.187E-07 , 1.348E+00 , 1.187E-07 , 1.348E+00 , 1.187E-07 , 1.187E-07 
 1.488E-02 , 1.348E+00 , 1.413E-06 , 1.348E+00 , 1.413E-06 , 1.348E+00 , 1.348E+00 
 1.493E-02 , 3.789E-07 , 1.348E+00 , 3.789E-07 , 1.348E+00 , 3.789E-07 , 1.348E+00 
 1.498E-02 , 1.348E+00 , 1.413E-06 , 1.348E+00 , 1.413E-06 , 1.348E+00 , 1.348E+00 
 1.503E-02 , 3.788E-07 , 1.348E+00 , 3.788E-07 , 1.348E+00 , 3.788E-07 , 1.348E+00 
 1.508E-02 , 1.348E+00 , 1.412E-06 , 1.348E+00 , 1.412E-06 , 1.348E+00 , 1.348E+00 
 1.513E-02 , 3.788E-07 , 1.348E+00 , 3.788E-07 , 1.348E+00 , 3.788E-07 , 1.348E+00 
 1.518E-02 , 1.348E+00 , 3.788E-07 , 1.348E+00 , 3.788E-07 , 1.348E+00 , 3.788E-07 
 1.523E-02 , 3.787E-07 , 1.348E+00 , 3.787E-07 , 1.348E+00 , 3.787E-07 , 1.348E+00 
 1.528E-02 , 1.348E+00 , 3.787E-07 , 1.348E+00 , 3.787E-07 , 1.348E+00 , 3.787E-07 
 1.533E-02 , 3.378E-07 , 1.348E+00 , 3.378E-07 , 1.348E+00 , 1.348E+00 , 3.378E-07 
 1.538E-02 , 1.348E+00 , 3.788E-07 , 1.348E+00 , 3.788E-07 , 3.788E-07 , 1.348E+00 
 1.543E-02 , 1.243E-06 , 1.348E+00 , 1.243E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.548E-02 , 1.348E+00 , 3.788E-07 , 1.348E+00 , 3.788E-07 , 3.788E-07 , 1.348E+00 
 1.553E-02 , 3.378E-07 , 1.348E+00 , 3.378E-07 , 1.348E+00 , 1.348E+00 , 3.378E-07 
 1.558E-02 , 1.348E+00 , 3.785E-07 , 1.348E+00 , 3.785E-07 , 3.785E-07 , 1.348E+00 
 1.563E-02 , 1.243E-06 , 1.348E+00 , 1.243E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.568E-02 , 1.348E+00 , 1.186E-07 , 1.348E+00 , 1.186E-07 , 1.186E-07 , 1.186E-07 
 1.573E-02 , 1.243E-06 , 1.348E+00 , 1.243E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.578E-02 , 1.348E+00 , 1.186E-07 , 1.348E+00 , 1.186E-07 , 1.186E-07 , 1.186E-07 
 1.583E-02 , 1.092E-07 , 1.348E+00 , 1.348E+00 , 1.092E-07 , 1.092E-07 , 1.092E-07 
 1.588E-02 , 1.348E+00 , 1.243E-06 , 1.243E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.593E-02 , 1.092E-07 , 1.348E+00 , 1.348E+00 , 1.092E-07 , 1.092E-07 , 1.092E-07 
 1.598E-02 , 1.348E+00 , 1.242E-06 , 1.242E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.603E-02 , 1.093E-07 , 1.348E+00 , 1.348E+00 , 1.093E-07 , 1.093E-07 , 1.093E-07 
 1.608E-02 , 1.348E+00 , 1.242E-06 , 1.242E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.613E-02 , 3.379E-07 , 1.348E+00 , 1.348E+00 , 3.379E-07 , 3.379E-07 , 1.348E+00 
 1.618E-02 , 1.348E+00 , 3.376E-07 , 3.376E-07 , 1.348E+00 , 1.348E+00 , 3.376E-07 
 1.623E-02 , 3.376E-07 , 1.348E+00 , 1.348E+00 , 3.376E-07 , 3.376E-07 , 1.348E+00 
 1.628E-02 , 1.348E+00 , 3.376E-07 , 3.376E-07 , 1.348E+00 , 1.348E+00 , 3.376E-07 
 1.633E-02 , 3.376E-07 , 1.348E+00 , 1.348E+00 , 3.376E-07 , 1.348E+00 , 3.376E-07 
 1.638E-02 , 1.348E+00 , 3.376E-07 , 3.376E-07 , 1.348E+00 , 1.348E+00 , 3.376E-07 
 1.643E-02 , 3.376E-07 , 1.348E+00 , 1.348E+00 , 3.376E-07 , 1.348E+00 , 3.376E-07 
 1.648E-02 , 1.348E+00 , 3.375E-07 , 3.375E-07 , 1.348E+00 , 1.348E+00 , 3.375E-07 
 1.653E-02 , 3.376E-07 , 1.348E+00 , 1.348E+00 , 3.376E-07 , 1.348E+00 , 3.376E-07 
 1.658E-02 , 1.348E+00 , 3.375E-07 , 3.375E-07 , 1.348E+00 , 1.348E+00 , 3.375E-07 
 1.663E-02 , 1.242E-06 , 1.348E+00 , 1.348E+00 , 1.242E-06 , 1.348E+00 , 1.348E+00 
 1.668E-02 , 1.348E+00 , 3.787E-07 , 3.787E-07 , 1.348E+00 , 3.787E-07 , 1.348E+00 
 1.673E-02 , 1.242E-06 , 1.348E+00 , 1.348E+00 , 1.242E-06 , 1.348E+00 , 1.348E+00 
 1.678E-02 , 1.348E+00 , 3.781E-07 , 3.781E-07 , 1.348E+00 , 3.781E-07 , 1.348E+00 
 1.683E-02 , 1.241E-06 , 1.348E+00 , 1.348E+00 , 1.241E-06 , 1.348E+00 , 1.348E+00 
 1.688E-02 , 1.348E+00 , 1.186E-07 , 1.186E-07 , 1.348E+00 , 1.186E-07 , 1.186E-07 
 1.693E-02 , 3.017E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.017E-07 , 3.017E-07 
 1.698E-02 , 1.348E+00 , 1.185E-07 , 1.185E-07 , 1.348E+00 , 1.185E-07 , 1.185E-07 
 1.703E-02 , 3.017E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.017E-07 , 3.017E-07 
 1.708E-02 , 1.348E+00 , 1.185E-07 , 1.185E-07 , 1.348E+00 , 1.185E-07 , 1.185E-07 
 1.713E-02 , 1.241E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.241E-06 , 1.348E+00 
 1.718E-02 , 1.348E+00 , 3.376E-07 , 3.376E-07 , 3.376E-07 , 1.348E+00 , 1.348E+00 
 1.723E-02 , 1.241E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.241E-06 , 1.348E+00 
 1.728E-02 , 1.348E+00 , 3.371E-07 , 3.371E-07 , 3.371E-07 , 1.348E+00 , 1.348E+00 
 1.733E-02 , 1.240E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.240E-06 , 1.348E+00 
 1.738E-02 , 1.348E+00 , 1.185E-07 , 1.185E-07 , 1.185E-07 , 1.348E+00 , 1.185E-07 
 1.743E-02 , 1.094E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.094E-06 
 1.748E-02 , 1.348E+00 , 1.185E-07 , 1.185E-07 , 1.185E-07 , 1.348E+00 , 1.185E-07 
 1.753E-02 , 1.094E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.094E-06 
 1.758E-02 , 1.348E+00 , 1.185E-07 , 1.185E-07 , 1.185E-07 , 1.348E+00 , 1.185E-07 
 1.763E-02 , 3.853E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.768E-02 , 1.348E+00 , 1.189E-07 , 1.189E-07 , 1.189E-07 , 1.189E-07 , 1.348E+00 
 1.773E-02 , 1.093E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.093E-06 
 1.778E-02 , 1.348E+00 , 1.184E-07 , 1.184E-07 , 1.184E-07 , 1.184E-07 , 1.348E+00 
 1.783E-02 , 3.851E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.788E-02 , 1.348E+00 , 5.413E-08 , 5.413E-08 , 5.413E-08 , 5.413E-08 , 5.412E-08 
 1.793E-02 , 1.348E+00 , 5.411E-08 , 5.411E-08 , 5.411E-08 , 5.411E-08 , 5.411E-08 
 1.798E-02 , 1.348E+00 , 5.410E-08 , 5.410E-08 , 5.410E-08 , 5.410E-08 , 5.411E-08 
 1.803E-02 , 1.348E+00 , 5.412E-08 , 5.412E-08 , 5.412E-08 , 5.412E-08 , 5.413E-08 
 1.808E-02 , 1.348E+00 , 5.410E-08 , 5.410E-08 , 5.410E-08 , 5.410E-08 , 5.410E-08 
 1.813E-02 , 1.348E+00 , 1.186E-07 , 1.186E-07 , 1.186E-07 , 1.186E-07 , 1.348E+00 
 1.818E-02 , 3.849E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.823E-02 , 1.348E+00 , 5.409E-08 , 5.409E-08 , 5.409E-08 , 5.409E-08 , 5.408E-08 
 1.828E-02 , 3.848E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.833E-02 , 1.348E+00 , 1.182E-07 , 1.182E-07 , 1.182E-07 , 1.182E-07 , 1.348E+00 
 1.838E-02 , 1.092E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.092E-06 
 1.843E-02 , 1.348E+00 , 1.184E-07 , 1.184E-07 , 1.184E-07 , 1.348E+00 , 1.184E-07 
 1.848E-02 , 1.092E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.092E-06 
 1.853E-02 , 1.348E+00 , 1.184E-07 , 1.184E-07 , 1.184E-07 , 1.348E+00 , 1.184E-07 
 1.858E-02 , 1.092E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.092E-06 
 1.863E-02 , 1.348E+00 , 3.370E-07 , 3.370E-07 , 3.370E-07 , 1.348E+00 , 1.348E+00 
 1.868E-02 , 1.238E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.238E-06 , 1.348E+00 
 1.873E-02 , 1.348E+00 , 1.184E-07 , 1.184E-07 , 1.184E-07 , 1.348E+00 , 1.184E-07 
 1.878E-02 , 1.238E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 1.238E-06 , 1.348E+00 
 1.883E-02 , 1.348E+00 , 3.364E-07 , 3.364E-07 , 3.364E-07 , 1.348E+00 , 1.348E+00 
 1.888E-02 , 3.011E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.011E-07 , 3.011E-07 
 1.893E-02 , 1.348E+00 , 1.184E-07 , 1.184E-07 , 1.348E+00 , 1.184E-07 , 1.184E-07 
 1.898E-02 , 3.011E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.011E-07 , 3.011E-07 
 1.903E-02 , 1.348E+00 , 1.184E-07 , 1.184E-07 , 1.348E+00 , 1.184E-07 , 1.184E-07 
 1.908E-02 , 3.010E-07 , 1.348E+00 , 1.348E+00 , 1.348E+00 , 3.010E-07 , 3.010E-07 
 1.913E-02 , 1.348E+00 , 1.184E-07 , 1.184E-07 , 1.348E+00 , 1.184E-07 , 1.184E-07 
 1.918E-02 , 1.237E-06 , 1.348E+00 , 1.348E+00 , 1.237E-06 , 1.348E+00 , 1.348E+00 
 1.923E-02 , 1.348E+00 , 1.183E-07 , 1.183E-07 , 1.348E+00 , 1.183E-07 , 1.183E-07 
 1.928E-02 , 1.237E-06 , 1.348E+00 , 1.348E+00 , 1.237E-06 , 1.348E+00 , 1.348E+00 
 1.933E-02 , 1.348E+00 , 3.771E-07 , 3.771E-07 , 1.348E+00 , 3.771E-07 , 1.348E+00 
 1.938E-02 , 3.365E-07 , 1.348E+00 , 1.348E+00 , 3.365E-07 , 1.348E+00 , 3.365E-07 
 1.943E-02 , 1.348E+00 , 3.365E-07 , 3.365E-07 , 1.348E+00 , 1.348E+00 , 3.365E-07 
 1.948E-02 , 3.364E-07 , 1.348E+00 , 1.348E+00 , 3.364E-07 , 1.348E+00 , 3.364E-07 
 1.953E-02 , 1.348E+00 , 3.364E-07 , 3.364E-07 , 1.348E+00 , 1.348E+00 , 3.364E-07 
 1.958E-02 , 3.364E-07 , 1.348E+00 , 1.348E+00 , 3.364E-07 , 1.348E+00 , 3.364E-07 
 1.963E-02 , 1.348E+00 , 3.364E-07 , 3.364E-07 , 1.348E+00 , 1.348E+00 , 3.364E-07 
 1.968E-02 , 3.367E-07 , 1.348E+00 , 1.348E+00 , 3.367E-07 , 3.367E-07 , 1.348E+00 
 1.973E-02 , 1.348E+00 , 3.364E-07 , 3.364E-07 , 1.348E+00 , 1.348E+00 , 3.364E-07 
 1.978E-02 , 3.362E-07 , 1.348E+00 , 1.348E+00 , 3.362E-07 , 3.362E-07 , 1.348E+00 
 1.983E-02 , 1.348E+00 , 1.236E-06 , 1.236E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 1.988E-02 , 1.090E-07 , 1.348E+00 , 1.348E+00 , 1.090E-07 , 1.090E-07 , 1.090E-07 
 1.993E-02 , 1.348E+00 , 1.183E-07 , 1.348E+00 , 1.183E-07 , 1.183E-07 , 1.183E-07 
 1.998E-02 , 1.089E-07 , 1.348E+00 , 1.348E+00 , 1.089E-07 , 1.089E-07 , 1.089E-07 
 2.003E-02 , 1.348E+00 , 1.236E-06 , 1.236E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.008E-02 , 1.089E-07 , 1.348E+00 , 1.348E+00 , 1.089E-07 , 1.089E-07 , 1.089E-07 
 2.013E-02 , 1.348E+00 , 1.183E-07 , 1.348E+00 , 1.183E-07 , 1.183E-07 , 1.183E-07 
 2.018E-02 , 1.236E-06 , 1.348E+00 , 1.236E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.023E-02 , 1.348E+00 , 1.183E-07 , 1.348E+00 , 1.183E-07 , 1.183E-07 , 1.183E-07 
 2.028E-02 , 1.235E-06 , 1.348E+00 , 1.235E-06 , 1.348E+00 , 1.348E+00 , 1.348E+00 
 2.033E-02 , 1.348E+00 , 3.767E-07 , 1.348E+00 , 3.767E-07 , 3.767E-07 , 1.348E+00 
 2.038E-02 , 3.361E-07 , 1.348E+00 , 3.361E-07 , 1.348E+00 , 1.348E+00 , 3.361E-07 
 2.043E-02 , 1.348E+00 , 3.767E-07 , 1.348E+00 , 3.767E-07 , 3.767E-07 , 1.348E+00 
 2.048E-02 , 3.361E-07 , 1.348E+00 , 3.361E-07 , 1.348E+00 , 1.348E+00 , 3.361E-07 
 2.053E-02 , 1.348E+00 , 3.766E-07 , 1.348E+00 , 3.766E-07 , 3.766E-07 , 1.348E+00 
 2.058E-02 , 3.360E-07 , 1.348E+00 , 3.360E-07 , 1.348E+00 , 1.348E+00 , 3.360E-07 
 2.063E-02 , 1.348E+00 , 3.766E-07 , 1.348E+00 , 3.766E-07 , 1.348E+00 , 3.766E-07 
 2.068E-02 , 3.769E-07 , 1.348E+00 , 3.769E-07 , 1.348E+00 , 3.769E-07 , 1.348E+00 
 2.073E-02 , 1.348E+00 , 3.765E-07 , 1.348E+00 , 3.765E-07 , 1.348E+00 , 3.765E-07 
 2.078E-02 , 3.764E-07 , 1.348E+00 , 3.764E-07 , 1.348E+00 , 3.764E-07 , 1.348E+00 
 2.083E-02 , 1.348E+00 , 1.401E-06 , 1.348E+00 , 1.401E-06 , 1.348E+00 , 1.348E+00 
 2.088E-02 , 3.766E-07 , 1.348E+00 , 3.766E-07 , 1.348E+00 , 3.766E-07 , 1.348E+00 
 2.093E-02 , 1.348E+00 , 1.401E-06 , 1.348E+00 , 1.401E-06 , 1.348E+00 , 1.348E+00 
 2.098E-02 , 3.765E-07 , 1.348E+00 , 3.765E-07 , 1.348E+00 , 3.765E-07 , 1.348E+00 
 2.103E-02 , 1.348E+00 , 1.400E-06 , 1.348E+00 , 1.400E-06 , 1.348E+00 , 1.348E+00 
 2.108E-02 , 3.762E-07 , 1.348E+00 , 3.762E-07 , 1.348E+00 , 3.762E-07 , 1.348E+00 
 2.113E-02 , 1.348E+00 , 3.358E-07 , 1.348E+00 , 1.348E+00 , 3.358E-07 , 3.358E-07 
 2.118E-02 , 1.182E-07 , 1.348E+00 , 1.182E-07 , 1.348E+00 , 1.182E-07 , 1.182E-07 
 2.123E-02 , 1.348E+00 , 3.357E-07 , 1.348E+00 , 1.348E+00 , 3.357E-07 , 3.357E-07 
 2.128E-02 , 1.182E-07 , 1.348E+00 , 1.182E-07 , 1.348E+00 , 1.182E-07 , 1.182E-07 
 2.133E-02 , 1.348E+00 , 3.357E-07 , 1.348E+00 , 1.348E+00 , 3.357E-07 , 3.357E-07 
 2.138E-02 , 3.358E-07 , 1.348E+00 , 3.358E-07 , 3.358E-07 , 1.348E+00 , 1.348E+00 
 2.143E-02 , 1.348E+00 , 1.400E-06 , 1.348E+00 , 1.348E+00 , 1.400E-06 , 1.348E+00 
 2.148E-02 , 3.358E-07 , 1.348E+00 , 3.358E-07 , 3.358E-07 , 1.348E+00 , 1.348E+00 
 2.153E-02 , 1.348E+00 , 1.400E-06 , 1.348E+00 , 1.348E+00 , 1.400E-06 , 1.348E+00 
